record_id,snapshot_date,segment,source_id,list_position,irc_status_prefixes,display_nickname,raw_line,privacy_classification,civil_identity_linked,sensitive_data_included,normalized_duplicate_count
cb_20021128_0340,2002-11-28,male,canalbarra_cadastros_20021128_male,340,,Espiga,Espiga,historical_public_nickname,false,false,1
cb_20021128_0341,2002-11-28,male,canalbarra_cadastros_20021128_male,341,,EU&VC;,EU&VC;,historical_public_nickname,false,false,1
cb_20021128_0342,2002-11-28,male,canalbarra_cadastros_20021128_male,342,,EuzinhoRJ,EuzinhoRJ,historical_public_nickname,false,false,1
cb_20021128_0343,2002-11-28,male,canalbarra_cadastros_20021128_male,343,,Executivo-RJ,Executivo-RJ,historical_public_nickname,false,false,1
cb_20021128_0344,2002-11-28,male,canalbarra_cadastros_20021128_male,344,,fab.vp,fab.vp,historical_public_nickname,false,false,1
cb_20021128_0345,2002-11-28,male,canalbarra_cadastros_20021128_male,345,,Fabiano_rj,Fabiano_rj,historical_public_nickname,false,false,1
cb_20021128_0346,2002-11-28,male,canalbarra_cadastros_20021128_male,346,,Fabinho[],Fabinho[],historical_public_nickname,false,false,1
cb_20021128_0347,2002-11-28,male,canalbarra_cadastros_20021128_male,347,,FabinhoRJ20,FabinhoRJ20,historical_public_nickname,false,false,1
cb_20021128_0348,2002-11-28,male,canalbarra_cadastros_20021128_male,348,,Fabio_Estacio,Fabio_Estacio,historical_public_nickname,false,false,1
cb_20021128_0349,2002-11-28,male,canalbarra_cadastros_20021128_male,349,,FABIO_UFBA_27,FABIO_UFBA_27,historical_public_nickname,false,false,1
cb_20021128_0350,2002-11-28,male,canalbarra_cadastros_20021128_male,350,,FACA-NA-CAVEIRA-rj,FACA-NA-CAVEIRA-rj,historical_public_nickname,false,false,1
cb_20021128_0351,2002-11-28,male,canalbarra_cadastros_20021128_male,351,,Faither,Faither,historical_public_nickname,false,false,1
cb_20021128_0352,2002-11-28,male,canalbarra_cadastros_20021128_male,352,,FalcomVPM,FalcomVPM,historical_public_nickname,false,false,1
cb_20021128_0353,2002-11-28,male,canalbarra_cadastros_20021128_male,353,,FALCON,FALCON,historical_public_nickname,false,false,1
cb_20021128_0354,2002-11-28,male,canalbarra_cadastros_20021128_male,354,,Fam,Fam,historical_public_nickname,false,false,1
cb_20021128_0355,2002-11-28,male,canalbarra_cadastros_20021128_male,355,,FARPADO_FJV,FARPADO_FJV,historical_public_nickname,false,false,1
cb_20021128_0356,2002-11-28,male,canalbarra_cadastros_20021128_male,356,,FaRp-BaRrA,FaRp-BaRrA,historical_public_nickname,false,false,1
cb_20021128_0357,2002-11-28,male,canalbarra_cadastros_20021128_male,357,,faustinho,faustinho,historical_public_nickname,false,false,1
cb_20021128_0358,2002-11-28,male,canalbarra_cadastros_20021128_male,358,,Feinhuu,Feinhuu,historical_public_nickname,false,false,1
cb_20021128_0359,2002-11-28,male,canalbarra_cadastros_20021128_male,359,,FeLiPe 19,FeLiPe 19,historical_public_nickname,false,false,1
cb_20021128_0360,2002-11-28,male,canalbarra_cadastros_20021128_male,360,,Felipe Night,Felipe Night,historical_public_nickname,false,false,1
cb_20021128_0361,2002-11-28,male,canalbarra_cadastros_20021128_male,361,,feliz,feliz,historical_public_nickname,false,false,1
cb_20021128_0362,2002-11-28,male,canalbarra_cadastros_20021128_male,362,,FELLLIPE_BARRA,FELLLIPE_BARRA,historical_public_nickname,false,false,1
cb_20021128_0363,2002-11-28,male,canalbarra_cadastros_20021128_male,363,,FERAbt,FERAbt,historical_public_nickname,false,false,1
cb_20021128_0364,2002-11-28,male,canalbarra_cadastros_20021128_male,364,,fera-rj,fera-rj,historical_public_nickname,false,false,1
cb_20021128_0365,2002-11-28,male,canalbarra_cadastros_20021128_male,365,,feRn[DreadLock]Barra,feRn[DreadLock]Barra,historical_public_nickname,false,false,1
cb_20021128_0366,2002-11-28,male,canalbarra_cadastros_20021128_male,366,,Fernando,Fernando,historical_public_nickname,false,false,1
cb_20021128_0367,2002-11-28,male,canalbarra_cadastros_20021128_male,367,,Fernando_Recreio,Fernando_Recreio,historical_public_nickname,false,false,1
cb_20021128_0368,2002-11-28,male,canalbarra_cadastros_20021128_male,368,,Ferrari,Ferrari,historical_public_nickname,false,false,1
cb_20021128_0369,2002-11-28,male,canalbarra_cadastros_20021128_male,369,,Filhote,Filhote,historical_public_nickname,false,false,1
cb_20021128_0370,2002-11-28,male,canalbarra_cadastros_20021128_male,370,,filipinho__mjr,filipinho__mjr,historical_public_nickname,false,false,1
cb_20021128_0371,2002-11-28,male,canalbarra_cadastros_20021128_male,371,,filipinho_mjr,filipinho_mjr,historical_public_nickname,false,false,1
cb_20021128_0372,2002-11-28,male,canalbarra_cadastros_20021128_male,372,,Fillipe_21_Barra,Fillipe_21_Barra,historical_public_nickname,false,false,1
cb_20021128_0373,2002-11-28,male,canalbarra_cadastros_20021128_male,373,,fishbone rio,fishbone rio,historical_public_nickname,false,false,1
cb_20021128_0374,2002-11-28,male,canalbarra_cadastros_20021128_male,374,,Flávio,Flávio,historical_public_nickname,false,false,1
cb_20021128_0375,2002-11-28,male,canalbarra_cadastros_20021128_male,375,,Flavio-TJF,Flavio-TJF,historical_public_nickname,false,false,1
cb_20021128_0376,2002-11-28,male,canalbarra_cadastros_20021128_male,376,,FoFuXiNho,FoFuXiNho,historical_public_nickname,false,false,1
cb_20021128_0377,2002-11-28,male,canalbarra_cadastros_20021128_male,377,,Frajola_Barra,Frajola_Barra,historical_public_nickname,false,false,1
cb_20021128_0378,2002-11-28,male,canalbarra_cadastros_20021128_male,378,,FREAK,FREAK,historical_public_nickname,false,false,1
cb_20021128_0379,2002-11-28,male,canalbarra_cadastros_20021128_male,379,,FRED RIO,FRED RIO,historical_public_nickname,false,false,1
cb_20021128_0380,2002-11-28,male,canalbarra_cadastros_20021128_male,380,,Fred_RJ,Fred_RJ,historical_public_nickname,false,false,1
cb_20021128_0381,2002-11-28,male,canalbarra_cadastros_20021128_male,381,,French Guy,French Guy,historical_public_nickname,false,false,1
cb_20021128_0382,2002-11-28,male,canalbarra_cadastros_20021128_male,382,,fretless,fretless,historical_public_nickname,false,false,1
cb_20021128_0383,2002-11-28,male,canalbarra_cadastros_20021128_male,383,,Fuchs,Fuchs,historical_public_nickname,false,false,1
cb_20021128_0384,2002-11-28,male,canalbarra_cadastros_20021128_male,384,,FULL_CONTACT[MBRP],FULL_CONTACT[MBRP],historical_public_nickname,false,false,1
cb_20021128_0385,2002-11-28,male,canalbarra_cadastros_20021128_male,385,,Fullks,Fullks,historical_public_nickname,false,false,1
cb_20021128_0386,2002-11-28,male,canalbarra_cadastros_20021128_male,386,,G@tinho Online,G@tinho Online,historical_public_nickname,false,false,1
cb_20021128_0387,2002-11-28,male,canalbarra_cadastros_20021128_male,387,,gabriel_corpi_,gabriel_corpi_,historical_public_nickname,false,false,1
cb_20021128_0388,2002-11-28,male,canalbarra_cadastros_20021128_male,388,,GaLanTeaDoR_PlAyBoY_,GaLanTeaDoR_PlAyBoY_,historical_public_nickname,false,false,1
cb_20021128_0389,2002-11-28,male,canalbarra_cadastros_20021128_male,389,,Gambi,Gambi,historical_public_nickname,false,false,1
cb_20021128_0390,2002-11-28,male,canalbarra_cadastros_20021128_male,390,,Gambit,Gambit,historical_public_nickname,false,false,1
cb_20021128_0391,2002-11-28,male,canalbarra_cadastros_20021128_male,391,,Gambito,Gambito,historical_public_nickname,false,false,1
cb_20021128_0392,2002-11-28,male,canalbarra_cadastros_20021128_male,392,,Gamma_Ray_RJ,Gamma_Ray_RJ,historical_public_nickname,false,false,1
cb_20021128_0393,2002-11-28,male,canalbarra_cadastros_20021128_male,393,,GARFIELDS DO MÉIER,GARFIELDS DO MÉIER,historical_public_nickname,false,false,1
cb_20021128_0394,2002-11-28,male,canalbarra_cadastros_20021128_male,394,,Garotao_Gostosao21,Garotao_Gostosao21,historical_public_nickname,false,false,1
cb_20021128_0395,2002-11-28,male,canalbarra_cadastros_20021128_male,395,,GaRoTo-Do-MeIeR,GaRoTo-Do-MeIeR,historical_public_nickname,false,false,1
cb_20021128_0396,2002-11-28,male,canalbarra_cadastros_20021128_male,396,,GASPER_BARRA,GASPER_BARRA,historical_public_nickname,false,false,1
cb_20021128_0397,2002-11-28,male,canalbarra_cadastros_20021128_male,397,,GATAO-37-RJ,GATAO-37-RJ,historical_public_nickname,false,false,1
cb_20021128_0398,2002-11-28,male,canalbarra_cadastros_20021128_male,398,,Gatinho,Gatinho,historical_public_nickname,false,false,1
cb_20021128_0399,2002-11-28,male,canalbarra_cadastros_20021128_male,399,,GATINHO MALHADO,GATINHO MALHADO,historical_public_nickname,false,false,1
cb_20021128_0400,2002-11-28,male,canalbarra_cadastros_20021128_male,400,,Gatinho_da_Primeira15,Gatinho_da_Primeira15,historical_public_nickname,false,false,1
cb_20021128_0401,2002-11-28,male,canalbarra_cadastros_20021128_male,401,,GaTiNhO_oLhOs_vErDeS,GaTiNhO_oLhOs_vErDeS,historical_public_nickname,false,false,1
cb_20021128_0402,2002-11-28,male,canalbarra_cadastros_20021128_male,402,,Gatinho_Tijuca,Gatinho_Tijuca,historical_public_nickname,false,false,1
cb_20021128_0403,2002-11-28,male,canalbarra_cadastros_20021128_male,403,,gatinhocarioca,gatinhocarioca,historical_public_nickname,false,false,1
cb_20021128_0404,2002-11-28,male,canalbarra_cadastros_20021128_male,404,,Gatinho--Zsul,Gatinho--Zsul,historical_public_nickname,false,false,1
cb_20021128_0405,2002-11-28,male,canalbarra_cadastros_20021128_male,405,,GATO GOSTOSO,GATO GOSTOSO,historical_public_nickname,false,false,1
cb_20021128_0406,2002-11-28,male,canalbarra_cadastros_20021128_male,406,,GATO SOFRIDO,GATO SOFRIDO,historical_public_nickname,false,false,1
cb_20021128_0407,2002-11-28,male,canalbarra_cadastros_20021128_male,407,,gato z.sul,gato z.sul,historical_public_nickname,false,false,1
cb_20021128_0408,2002-11-28,male,canalbarra_cadastros_20021128_male,408,,Gato_Barra,Gato_Barra,historical_public_nickname,false,false,1
cb_20021128_0409,2002-11-28,male,canalbarra_cadastros_20021128_male,409,,gato_da_tijuca,gato_da_tijuca,historical_public_nickname,false,false,2
cb_20021128_0410,2002-11-28,male,canalbarra_cadastros_20021128_male,410,,gato_da_tijuca,gato_da_tijuca,historical_public_nickname,false,false,2
cb_20021128_0411,2002-11-28,male,canalbarra_cadastros_20021128_male,411,,Gato_de_classe,Gato_de_classe,historical_public_nickname,false,false,1
cb_20021128_0412,2002-11-28,male,canalbarra_cadastros_20021128_male,412,,GaTo_DeMaIs,GaTo_DeMaIs,historical_public_nickname,false,false,1
cb_20021128_0413,2002-11-28,male,canalbarra_cadastros_20021128_male,413,,Gato_Desing,Gato_Desing,historical_public_nickname,false,false,1
cb_20021128_0414,2002-11-28,male,canalbarra_cadastros_20021128_male,414,,Gato_Freguesia,Gato_Freguesia,historical_public_nickname,false,false,1
cb_20021128_0415,2002-11-28,male,canalbarra_cadastros_20021128_male,415,,Gato_Gostoso_RJ,Gato_Gostoso_RJ,historical_public_nickname,false,false,1
cb_20021128_0416,2002-11-28,male,canalbarra_cadastros_20021128_male,416,,Gato_Malhado_26,Gato_Malhado_26,historical_public_nickname,false,false,1
cb_20021128_0417,2002-11-28,male,canalbarra_cadastros_20021128_male,417,,Gato_Rio_Barra,Gato_Rio_Barra,historical_public_nickname,false,false,1
cb_20021128_0418,2002-11-28,male,canalbarra_cadastros_20021128_male,418,,Gato_Sarado_Olhos_Ve,Gato_Sarado_Olhos_Ve,historical_public_nickname,false,false,1
cb_20021128_0419,2002-11-28,male,canalbarra_cadastros_20021128_male,419,,Gato35_RJ,Gato35_RJ,historical_public_nickname,false,false,1
cb_20021128_0420,2002-11-28,male,canalbarra_cadastros_20021128_male,420,,Gato-de-elite,Gato-de-elite,historical_public_nickname,false,false,1
cb_20021128_0421,2002-11-28,male,canalbarra_cadastros_20021128_male,421,,GatoDeSungao,GatoDeSungao,historical_public_nickname,false,false,1
cb_20021128_0422,2002-11-28,male,canalbarra_cadastros_20021128_male,422,,GatoElétrico-RJ,GatoElétrico-RJ,historical_public_nickname,false,false,1
cb_20021128_0423,2002-11-28,male,canalbarra_cadastros_20021128_male,423,,GatoLokoRJ,GatoLokoRJ,historical_public_nickname,false,false,1
cb_20021128_0424,2002-11-28,male,canalbarra_cadastros_20021128_male,424,,GATOS NO TELHADO,GATOS NO TELHADO,historical_public_nickname,false,false,1
cb_20021128_0425,2002-11-28,male,canalbarra_cadastros_20021128_male,425,,Gatos[P9][Ws],Gatos[P9][Ws],historical_public_nickname,false,false,1
cb_20021128_0426,2002-11-28,male,canalbarra_cadastros_20021128_male,426,,gatoSaradoIlha,gatoSaradoIlha,historical_public_nickname,false,false,1
cb_20021128_0427,2002-11-28,male,canalbarra_cadastros_20021128_male,427,,GATOUNIVERSITARIO-RJ,GATOUNIVERSITARIO-RJ,historical_public_nickname,false,false,1
cb_20021128_0428,2002-11-28,male,canalbarra_cadastros_20021128_male,428,,Gaucho_do_Rio,Gaucho_do_Rio,historical_public_nickname,false,false,1
cb_20021128_0429,2002-11-28,male,canalbarra_cadastros_20021128_male,429,,genteboa,genteboa,historical_public_nickname,false,false,1
cb_20021128_0430,2002-11-28,male,canalbarra_cadastros_20021128_male,430,,Giu,Giu,historical_public_nickname,false,false,1
cb_20021128_0431,2002-11-28,male,canalbarra_cadastros_20021128_male,431,,GlAu_BaRRa,GlAu_BaRRa,historical_public_nickname,false,false,1
cb_20021128_0432,2002-11-28,male,canalbarra_cadastros_20021128_male,432,,gog,gog,historical_public_nickname,false,false,1
cb_20021128_0433,2002-11-28,male,canalbarra_cadastros_20021128_male,433,,gOsToXinHu,gOsToXinHu,historical_public_nickname,false,false,1
cb_20021128_0434,2002-11-28,male,canalbarra_cadastros_20021128_male,434,,GR|LO,GR|LO,historical_public_nickname,false,false,1
cb_20021128_0435,2002-11-28,male,canalbarra_cadastros_20021128_male,435,,GRAB,GRAB,historical_public_nickname,false,false,1
cb_20021128_0436,2002-11-28,male,canalbarra_cadastros_20021128_male,436,,GrandeKarruna,GrandeKarruna,historical_public_nickname,false,false,1
cb_20021128_0437,2002-11-28,male,canalbarra_cadastros_20021128_male,437,,Green_Man,Green_Man,historical_public_nickname,false,false,1
cb_20021128_0438,2002-11-28,male,canalbarra_cadastros_20021128_male,438,,Green_Y2K,Green_Y2K,historical_public_nickname,false,false,1
cb_20021128_0439,2002-11-28,male,canalbarra_cadastros_20021128_male,439,,greeneye27,greeneye27,historical_public_nickname,false,false,1
cb_20021128_0440,2002-11-28,male,canalbarra_cadastros_20021128_male,440,,gs. drinhu. barra,gs. drinhu. barra,historical_public_nickname,false,false,1
cb_20021128_0441,2002-11-28,male,canalbarra_cadastros_20021128_male,441,,Gu_Barra,Gu_Barra,historical_public_nickname,false,false,1
cb_20021128_0442,2002-11-28,male,canalbarra_cadastros_20021128_male,442,,guapo,guapo,historical_public_nickname,false,false,1
cb_20021128_0443,2002-11-28,male,canalbarra_cadastros_20021128_male,443,,Guard_Angel23H,Guard_Angel23H,historical_public_nickname,false,false,1
cb_20021128_0444,2002-11-28,male,canalbarra_cadastros_20021128_male,444,,Guarda-Vidas_RJ,Guarda-Vidas_RJ,historical_public_nickname,false,false,1
cb_20021128_0445,2002-11-28,male,canalbarra_cadastros_20021128_male,445,,Guarda-vidas-RJ,Guarda-vidas-RJ,historical_public_nickname,false,false,1
cb_20021128_0446,2002-11-28,male,canalbarra_cadastros_20021128_male,446,,Guga,Guga,historical_public_nickname,false,false,1
cb_20021128_0447,2002-11-28,male,canalbarra_cadastros_20021128_male,447,,gugu,gugu,historical_public_nickname,false,false,1
cb_20021128_0448,2002-11-28,male,canalbarra_cadastros_20021128_male,448,,Gui_Modelo_Elite,Gui_Modelo_Elite,historical_public_nickname,false,false,1
cb_20021128_0449,2002-11-28,male,canalbarra_cadastros_20021128_male,449,,Gui_Paquito,Gui_Paquito,historical_public_nickname,false,false,1
cb_20021128_0450,2002-11-28,male,canalbarra_cadastros_20021128_male,450,,gUi_ZS,gUi_ZS,historical_public_nickname,false,false,1
cb_20021128_0451,2002-11-28,male,canalbarra_cadastros_20021128_male,451,,Gui-22,Gui-22,historical_public_nickname,false,false,1
cb_20021128_0452,2002-11-28,male,canalbarra_cadastros_20021128_male,452,,Guigo_RJ,Guigo_RJ,historical_public_nickname,false,false,1
cb_20021128_0453,2002-11-28,male,canalbarra_cadastros_20021128_male,453,,Guilherme_RJ,Guilherme_RJ,historical_public_nickname,false,false,1
cb_20021128_0454,2002-11-28,male,canalbarra_cadastros_20021128_male,454,,Guilherminho,Guilherminho,historical_public_nickname,false,false,1
cb_20021128_0455,2002-11-28,male,canalbarra_cadastros_20021128_male,455,,Guilhon,Guilhon,historical_public_nickname,false,false,1
cb_20021128_0456,2002-11-28,male,canalbarra_cadastros_20021128_male,456,,guinho_2amba,guinho_2amba,historical_public_nickname,false,false,1
cb_20021128_0457,2002-11-28,male,canalbarra_cadastros_20021128_male,457,,guinho-2amba,guinho-2amba,historical_public_nickname,false,false,1
cb_20021128_0458,2002-11-28,male,canalbarra_cadastros_20021128_male,458,,Guinho-RJ,Guinho-RJ,historical_public_nickname,false,false,1
cb_20021128_0459,2002-11-28,male,canalbarra_cadastros_20021128_male,459,,Gustavo,Gustavo,historical_public_nickname,false,false,1
cb_20021128_0460,2002-11-28,male,canalbarra_cadastros_20021128_male,460,,GustaVvo,GustaVvo,historical_public_nickname,false,false,1
cb_20021128_0461,2002-11-28,male,canalbarra_cadastros_20021128_male,461,,Guto,Guto,historical_public_nickname,false,false,2
cb_20021128_0462,2002-11-28,male,canalbarra_cadastros_20021128_male,462,,Guto,Guto,historical_public_nickname,false,false,2
cb_20021128_0463,2002-11-28,male,canalbarra_cadastros_20021128_male,463,,gutoo,gutoo,historical_public_nickname,false,false,1
cb_20021128_0464,2002-11-28,male,canalbarra_cadastros_20021128_male,464,,Guy,Guy,historical_public_nickname,false,false,1
cb_20021128_0465,2002-11-28,male,canalbarra_cadastros_20021128_male,465,,H_Barra,H_Barra,historical_public_nickname,false,false,1
cb_20021128_0466,2002-11-28,male,canalbarra_cadastros_20021128_male,466,,H_RJ_26,H_RJ_26,historical_public_nickname,false,false,1
cb_20021128_0467,2002-11-28,male,canalbarra_cadastros_20021128_male,467,,HACKERCDC,HACKERCDC,historical_public_nickname,false,false,1
cb_20021128_0468,2002-11-28,male,canalbarra_cadastros_20021128_male,468,,HaCkErX,HaCkErX,historical_public_nickname,false,false,1
cb_20021128_0469,2002-11-28,male,canalbarra_cadastros_20021128_male,469,,Hawaiian-Lp6,Hawaiian-Lp6,historical_public_nickname,false,false,1
cb_20021128_0470,2002-11-28,male,canalbarra_cadastros_20021128_male,470,,HawKMaN,HawKMaN,historical_public_nickname,false,false,1
cb_20021128_0471,2002-11-28,male,canalbarra_cadastros_20021128_male,471,,helio`,helio`,historical_public_nickname,false,false,1
cb_20021128_0472,2002-11-28,male,canalbarra_cadastros_20021128_male,472,,Homem_Kueca,Homem_Kueca,historical_public_nickname,false,false,1
cb_20021128_0473,2002-11-28,male,canalbarra_cadastros_20021128_male,473,,Hugo_jpa,Hugo_jpa,historical_public_nickname,false,false,1
cb_20021128_0474,2002-11-28,male,canalbarra_cadastros_20021128_male,474,,Hulk_rj,Hulk_rj,historical_public_nickname,false,false,1
cb_20021128_0475,2002-11-28,male,canalbarra_cadastros_20021128_male,475,,hummm,hummm,historical_public_nickname,false,false,1
cb_20021128_0476,2002-11-28,male,canalbarra_cadastros_20021128_male,476,,hunter - sc,hunter - sc,historical_public_nickname,false,false,1
cb_20021128_0477,2002-11-28,male,canalbarra_cadastros_20021128_male,477,,Hurricane-Brutus,Hurricane-Brutus,historical_public_nickname,false,false,1
cb_20021128_0478,2002-11-28,male,canalbarra_cadastros_20021128_male,478,,HuSkY_sIbErIaNuS,HuSkY_sIbErIaNuS,historical_public_nickname,false,false,1
cb_20021128_0479,2002-11-28,male,canalbarra_cadastros_20021128_male,479,,HUSTLER-JPA,HUSTLER-JPA,historical_public_nickname,false,false,1
cb_20021128_0480,2002-11-28,male,canalbarra_cadastros_20021128_male,480,,icesoul,icesoul,historical_public_nickname,false,false,1
cb_20021128_0481,2002-11-28,male,canalbarra_cadastros_20021128_male,481,,ICUB4UCMe,ICUB4UCMe,historical_public_nickname,false,false,1
cb_20021128_0482,2002-11-28,male,canalbarra_cadastros_20021128_male,482,,Igo®,Igo®,historical_public_nickname,false,false,1
cb_20021128_0483,2002-11-28,male,canalbarra_cadastros_20021128_male,483,,Igor_SARADINHO,Igor_SARADINHO,historical_public_nickname,false,false,1
cb_20021128_0484,2002-11-28,male,canalbarra_cadastros_20021128_male,484,,Igor_Tricolor_21,Igor_Tricolor_21,historical_public_nickname,false,false,1
cb_20021128_0485,2002-11-28,male,canalbarra_cadastros_20021128_male,485,,Igor-Negrao-[NoFaith],Igor-Negrao-[NoFaith],historical_public_nickname,false,false,1
cb_20021128_0486,2002-11-28,male,canalbarra_cadastros_20021128_male,486,,inco9nito,inco9nito,historical_public_nickname,false,false,1
cb_20021128_0487,2002-11-28,male,canalbarra_cadastros_20021128_male,487,,Indio_Hunter_Boy,Indio_Hunter_Boy,historical_public_nickname,false,false,1
cb_20021128_0488,2002-11-28,male,canalbarra_cadastros_20021128_male,488,,Indio_InCrIvEl_HuLk,Indio_InCrIvEl_HuLk,historical_public_nickname,false,false,1
cb_20021128_0489,2002-11-28,male,canalbarra_cadastros_20021128_male,489,,InSaNe_MeMbRaNe,InSaNe_MeMbRaNe,historical_public_nickname,false,false,1
cb_20021128_0490,2002-11-28,male,canalbarra_cadastros_20021128_male,490,,InVaS0Rx,InVaS0Rx,historical_public_nickname,false,false,1
cb_20021128_0491,2002-11-28,male,canalbarra_cadastros_20021128_male,491,,Issey_Miyake22,Issey_Miyake22,historical_public_nickname,false,false,1
cb_20021128_0492,2002-11-28,male,canalbarra_cadastros_20021128_male,492,,itaest,itaest,historical_public_nickname,false,false,1
cb_20021128_0493,2002-11-28,male,canalbarra_cadastros_20021128_male,493,,ITALIANO-LANCHA,ITALIANO-LANCHA,historical_public_nickname,false,false,1
cb_20021128_0494,2002-11-28,male,canalbarra_cadastros_20021128_male,494,,italloleal,italloleal,historical_public_nickname,false,false,1
cb_20021128_0495,2002-11-28,male,canalbarra_cadastros_20021128_male,495,,Ivanista,Ivanista,historical_public_nickname,false,false,1
cb_20021128_0496,2002-11-28,male,canalbarra_cadastros_20021128_male,496,,iZLu-Barra,iZLu-Barra,historical_public_nickname,false,false,1
cb_20021128_0497,2002-11-28,male,canalbarra_cadastros_20021128_male,497,,J0X,J0X,historical_public_nickname,false,false,1
cb_20021128_0498,2002-11-28,male,canalbarra_cadastros_20021128_male,498,,Ja_Rulez,Ja_Rulez,historical_public_nickname,false,false,1
cb_20021128_0499,2002-11-28,male,canalbarra_cadastros_20021128_male,499,,Jack_Montana,Jack_Montana,historical_public_nickname,false,false,1
cb_20021128_0500,2002-11-28,male,canalbarra_cadastros_20021128_male,500,,Jaison__DM,Jaison__DM,historical_public_nickname,false,false,2
cb_20021128_0501,2002-11-28,male,canalbarra_cadastros_20021128_male,501,,Jaison__DM,Jaison__DM,historical_public_nickname,false,false,2
cb_20021128_0502,2002-11-28,male,canalbarra_cadastros_20021128_male,502,,JaMiRoqUai,JaMiRoqUai,historical_public_nickname,false,false,1
cb_20021128_0503,2002-11-28,male,canalbarra_cadastros_20021128_male,503,,JC_Tattoo_Recreio,JC_Tattoo_Recreio,historical_public_nickname,false,false,1
cb_20021128_0504,2002-11-28,male,canalbarra_cadastros_20021128_male,504,,jeuleao,jeuleao,historical_public_nickname,false,false,1
cb_20021128_0505,2002-11-28,male,canalbarra_cadastros_20021128_male,505,,jhonny_ilha,jhonny_ilha,historical_public_nickname,false,false,1
cb_20021128_0506,2002-11-28,male,canalbarra_cadastros_20021128_male,506,,JhOnNy-Rj,JhOnNy-Rj,historical_public_nickname,false,false,1
cb_20021128_0507,2002-11-28,male,canalbarra_cadastros_20021128_male,507,,JimMorrisom,JimMorrisom,historical_public_nickname,false,false,1
cb_20021128_0508,2002-11-28,male,canalbarra_cadastros_20021128_male,508,,Jipeiro_Barra_22,Jipeiro_Barra_22,historical_public_nickname,false,false,1
cb_20021128_0509,2002-11-28,male,canalbarra_cadastros_20021128_male,509,,JIUJITSU_RJ,JIUJITSU_RJ,historical_public_nickname,false,false,1
cb_20021128_0510,2002-11-28,male,canalbarra_cadastros_20021128_male,510,,JOAO[7FAM],JOAO[7FAM],historical_public_nickname,false,false,1
cb_20021128_0511,2002-11-28,male,canalbarra_cadastros_20021128_male,511,,jOaOfErNaNdO,jOaOfErNaNdO,historical_public_nickname,false,false,1
cb_20021128_0512,2002-11-28,male,canalbarra_cadastros_20021128_male,512,,John lenon,John lenon,historical_public_nickname,false,false,1
cb_20021128_0513,2002-11-28,male,canalbarra_cadastros_20021128_male,513,,JoHn_LeNnON_RJ,JoHn_LeNnON_RJ,historical_public_nickname,false,false,1
cb_20021128_0514,2002-11-28,male,canalbarra_cadastros_20021128_male,514,,Johnnie_Walker,Johnnie_Walker,historical_public_nickname,false,false,1
cb_20021128_0515,2002-11-28,male,canalbarra_cadastros_20021128_male,515,,JoHnNy-BrAvO_BaRrA,JoHnNy-BrAvO_BaRrA,historical_public_nickname,false,false,1
cb_20021128_0516,2002-11-28,male,canalbarra_cadastros_20021128_male,516,,Johny Doll,Johny Doll,historical_public_nickname,false,false,1
cb_20021128_0517,2002-11-28,male,canalbarra_cadastros_20021128_male,517,,jonny_H22,jonny_H22,historical_public_nickname,false,false,1
cb_20021128_0518,2002-11-28,male,canalbarra_cadastros_20021128_male,518,,Jonnybravojb,Jonnybravojb,historical_public_nickname,false,false,1
cb_20021128_0519,2002-11-28,male,canalbarra_cadastros_20021128_male,519,,JONY,JONY,historical_public_nickname,false,false,1
cb_20021128_0520,2002-11-28,male,canalbarra_cadastros_20021128_male,520,,jonybravo,jonybravo,historical_public_nickname,false,false,1
cb_20021128_0521,2002-11-28,male,canalbarra_cadastros_20021128_male,521,,Jorginho_RJ,Jorginho_RJ,historical_public_nickname,false,false,1
cb_20021128_0522,2002-11-28,male,canalbarra_cadastros_20021128_male,522,,joseolegario,joseolegario,historical_public_nickname,false,false,1
cb_20021128_0523,2002-11-28,male,canalbarra_cadastros_20021128_male,523,,Jox,Jox,historical_public_nickname,false,false,1
cb_20021128_0524,2002-11-28,male,canalbarra_cadastros_20021128_male,524,,JP,JP,historical_public_nickname,false,false,1
cb_20021128_0525,2002-11-28,male,canalbarra_cadastros_20021128_male,525,,JR_SuRF,JR_SuRF,historical_public_nickname,false,false,1
cb_20021128_0526,2002-11-28,male,canalbarra_cadastros_20021128_male,526,,JR19-BaRrA,JR19-BaRrA,historical_public_nickname,false,false,1
cb_20021128_0527,2002-11-28,male,canalbarra_cadastros_20021128_male,527,,JR-BARRA,JR-BARRA,historical_public_nickname,false,false,1
cb_20021128_0528,2002-11-28,male,canalbarra_cadastros_20021128_male,528,,JULINHO,JULINHO,historical_public_nickname,false,false,1
cb_20021128_0529,2002-11-28,male,canalbarra_cadastros_20021128_male,529,,Juninho,Juninho,historical_public_nickname,false,false,1
cb_20021128_0530,2002-11-28,male,canalbarra_cadastros_20021128_male,530,,Juninho_UC,Juninho_UC,historical_public_nickname,false,false,1
cb_20021128_0531,2002-11-28,male,canalbarra_cadastros_20021128_male,531,,Juninho-20,Juninho-20,historical_public_nickname,false,false,1
cb_20021128_0532,2002-11-28,male,canalbarra_cadastros_20021128_male,532,,Junior_Be,Junior_Be,historical_public_nickname,false,false,1
cb_20021128_0533,2002-11-28,male,canalbarra_cadastros_20021128_male,533,,Junior_JPA,Junior_JPA,historical_public_nickname,false,false,1
